Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,21862.76,3
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,25-34,Female,Stay not known,#NULL!,#NULL!,68680.07,3
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,5574.13,5
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,35-44,Female,Stay not known,#NULL!,#NULL!,15837.677,5
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,45-54,Male,Stay not known,#NULL!,#NULL!,12596.978,3
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,45-54,Female,Stay not known,#NULL!,#NULL!,79605.495,5
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,55-64,Male,Stay not known,#NULL!,#NULL!,77784.991,6
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,0,4
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,65 & over,Male,Stay not known,#NULL!,#NULL!,19062.075,5
2017,Jul-Sep,Overseas residents,Air,Canada,Transit,Independent,65 & over,Female,Stay not known,#NULL!,#NULL!,0,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent, 0-15,Male,1-3 nights,480.795,480.795,55291.425,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent, 0-15,Male,4-13 nights,1782.221,20012.121,2529835.935,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent, 0-15,Female,1-3 nights,1272.319,2544.638,263370.033,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent, 0-15,Female,4-13 nights,1789.664,12527.648,1744777.385,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Male,1-3 nights,3869.663,9559.711,1479613.258,5
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Male,4-13 nights,9349.939,59231.47,6798018.818,12
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Male,14-27 nights,1372.491,19214.874,1496366.655,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Male,28-90 nights,1465.975,49716.618,2924071.969,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Female,1-3 nights,6323.488,12623.274,1418125.907,7
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Female,4-13 nights,9298.353,61510.881,7876882.164,12
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Female,14-27 nights,10741.798,187350.542,14647973.94,7
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,16-24,Female,28-90 nights,571.052,25126.288,6861189.78,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,25-34,Male,1-3 nights,15414.807,39973.158,6319093.247,14
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,25-34,Male,4-13 nights,23442.698,164021.715,14503322.41,27
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,25-34,Male,14-27 nights,9965.588,170020.692,20160408.91,8
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,25-34,Male,28-90 nights,2673.865,126526.372,5191187.815,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,25-34,Female,1-3 nights,11229.499,25255,4416206.957,11
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,25-34,Female,4-13 nights,29173.219,189090.826,29281357.29,31
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,25-34,Female,14-27 nights,2703.435,42728.126,4696151.885,5
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Male,1-3 nights,5115.909,12456.705,1456911.665,8
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Male,4-13 nights,24554.36,195336.421,25855334.43,35
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Male,14-27 nights,9148.021,158796.39,15963518.49,13
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Male,28-90 nights,441.336,12357.408,808968.888,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Female,Nil Stay,511.134,0,198831.126,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Female,1-3 nights,6912.573,14668.333,4043937.995,11
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Female,4-13 nights,27744.259,175425.947,28672289.95,36
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Female,14-27 nights,7377.396,113170.779,11126085.22,10
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,35-44,Female,28-90 nights,993.033,27804.924,1047649.815,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Male,1-3 nights,17935.406,38725.321,7233435.151,22
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Male,4-13 nights,35739.289,269915.9,41655918.79,51
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Male,14-27 nights,13478.142,203446.899,22725416.05,13
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Male,28-90 nights,549.217,17574.944,90620.805,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Female,1-3 nights,7877.154,20965.239,5424030.55,11
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Female,4-13 nights,26023.416,200651.2,24674211.4,34
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Female,14-27 nights,2414.423,40734.569,2909753.795,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,45-54,Female,28-90 nights,511.51,19437.38,2565222.65,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,55-64,Male,1-3 nights,4330.428,9807.874,1988249.441,6
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,55-64,Male,4-13 nights,15253.488,120817.772,25095609.91,23
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,55-64,Male,14-27 nights,3990.01,60714.836,4460682.57,8
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,55-64,Female,1-3 nights,6127.211,16709.773,3839813.807,8
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,55-64,Female,4-13 nights,16095.489,115839.988,54683340.79,22
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,55-64,Female,14-27 nights,10733.111,168946.622,20545700.9,11
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,55-64,Female,28-90 nights,5120.871,166957.224,3067745.289,4
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Male,1-3 nights,10431.691,24828.343,11532541.66,11
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Male,4-13 nights,10362.554,88605.772,9164258.714,18
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Male,14-27 nights,7808.337,121167.015,14269674.53,12
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Male,28-90 nights,1114.186,59632.579,2800583.581,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Male,3-6 months,1140.096,118944.942,1465896.64,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Female,1-3 nights,5215.382,10320.276,1130832.34,6
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Female,4-13 nights,14344.342,104625.045,13167573.14,18
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Female,14-27 nights,9461.993,145110.292,15300031.75,8
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Independent,65 & over,Female,28-90 nights,3329.303,106124.908,1748694.045,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent, 0-15,Female,4-13 nights,583.303,4083.121,1792490.119,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,16-24,Male,4-13 nights,3796.863,26578.041,4647360.312,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,16-24,Female,1-3 nights,3976.227,9288.35,1158846.509,4
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,16-24,Female,4-13 nights,830.436,5813.052,1052992.848,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,25-34,Male,1-3 nights,789.188,2367.564,169675.42,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,25-34,Male,4-13 nights,597.451,3584.706,1003120.229,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,25-34,Female,1-3 nights,586.699,1760.097,85071.355,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,25-34,Female,4-13 nights,441.336,3089.352,872962.608,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,35-44,Male,4-13 nights,1108.961,7590.845,971915.85,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,35-44,Male,28-90 nights,828.907,58023.49,77088.351,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,35-44,Female,1-3 nights,583.303,1749.909,139992.72,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,35-44,Female,4-13 nights,1465.975,11144.497,1015143.521,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,45-54,Male,1-3 nights,676.598,2029.794,62247.016,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,45-54,Male,4-13 nights,2255.163,17271.033,1934227.585,4
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,45-54,Female,4-13 nights,3052.513,35269.309,12184633.33,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,55-64,Male,4-13 nights,3092.186,26928.612,5581437.754,6
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,55-64,Male,14-27 nights,3796.863,53156.082,6974837.331,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,55-64,Female,1-3 nights,543.649,1630.947,62519.635,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,55-64,Female,4-13 nights,2023.546,13537.58,2327865.372,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,55-64,Female,14-27 nights,4152.092,62792.89,8315873.324,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,65 & over,Male,1-3 nights,900.879,2702.637,103601.085,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,65 & over,Male,4-13 nights,952.846,7763.116,489181.16,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,65 & over,Male,14-27 nights,952.846,21173.134,900546.836,2
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,65 & over,Male,28-90 nights,571.052,22842.08,1150669.78,1
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,65 & over,Female,4-13 nights,2161.721,17280.973,2103020.817,4
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,65 & over,Female,14-27 nights,1453.724,24765.496,3379080.804,3
2017,Jul-Sep,Overseas residents,Air,USA,Holiday,Non-Independent,D/K,Male,4-13 nights,1121.911,4487.644,1894907.679,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,16-24,Male,1-3 nights,441.336,1324.008,543725.952,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,16-24,Male,4-13 nights,4380.166,23067.436,6618991.75,2
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,16-24,Female,1-3 nights,441.336,1324.008,6620.04,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Male,1-3 nights,3078.464,8156.664,2653894.76,4
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Male,4-13 nights,9462.291,56809.646,13903454.23,14
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Male,14-27 nights,1536.149,30041.871,6141886.745,3
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Male,28-90 nights,583.303,35581.483,2925264.545,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Female,1-3 nights,1902.632,4424.582,2870871.63,3
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Female,4-13 nights,13502.262,83678.588,13743137.93,13
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Female,14-27 nights,1771.411,32165.283,4274690.205,3
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,25-34,Female,28-90 nights,583.303,16332.484,592052.545,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,35-44,Male,1-3 nights,13774.335,26589.683,11111204.01,24
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,35-44,Male,4-13 nights,22556.609,142116.169,40942500.26,38
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,35-44,Male,14-27 nights,1272.319,20357.104,1036939.985,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,35-44,Female,1-3 nights,7266.682,16460.314,7715664.872,12
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,35-44,Female,4-13 nights,13360.277,69678.163,16844679.92,16
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,35-44,Female,14-27 nights,511.51,8184.16,161125.65,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,45-54,Male,1-3 nights,15868.485,37287.046,25353288.29,25
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,45-54,Male,4-13 nights,33924.695,192966.981,57523185.9,41
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,45-54,Male,28-90 nights,441.336,18094.776,94887.24,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,45-54,Female,1-3 nights,1805.202,3610.404,1362898.215,3
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,45-54,Female,4-13 nights,5248.876,28566.45,8179916.938,9
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,55-64,Male,Nil Stay,952.846,0,169893.19,2
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,55-64,Male,1-3 nights,6984.703,15921.159,8780018.11,11
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,55-64,Male,4-13 nights,5720.166,28884.912,6984961.96,10
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,55-64,Male,14-27 nights,1272.319,17812.466,1673099.485,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,55-64,Male,28-90 nights,583.303,26248.635,8749.545,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,55-64,Female,4-13 nights,2479.03,12698.578,3929534.132,4
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,65 & over,Male,1-3 nights,1023.02,1023.02,578517.81,2
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,65 & over,Male,14-27 nights,900.879,24323.733,18031093.19,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Independent,65 & over,Female,4-13 nights,1024.639,8496.481,2897711.887,2
2017,Jul-Sep,Overseas residents,Air,USA,Business,Non-Independent,25-34,Female,4-13 nights,1272.319,10178.552,1830867.041,1
2017,Jul-Sep,Overseas residents,Air,USA,Business,Non-Independent,35-44,Male,4-13 nights,900.879,4504.395,1663923.513,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,16-24,Male,4-13 nights,1240.447,9923.576,7038296.278,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,16-24,Male,14-27 nights,2576.918,54115.278,2357879.97,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,16-24,Male,28-90 nights,3372.224,156835.138,18712217.8,3
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,16-24,Female,14-27 nights,583.303,11082.757,970032.889,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,16-24,Female,28-90 nights,921.192,34084.104,290175.48,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,16-24,Female,6 months-year,539.364,153179.376,115963.26,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,25-34,Male,28-90 nights,900.879,28828.128,914392.185,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Independent,25-34,Female,4-13 nights,586.699,3520.194,2062246.985,1
2017,Jul-Sep,Overseas residents,Air,USA,Study,Non-Independent,16-24,Female,4-13 nights,583.303,3499.818,1980896.988,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent, 0-15,Male,4-13 nights,2479.153,23426.164,297668.991,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent, 0-15,Male,14-27 nights,925.974,12963.636,994496.076,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent, 0-15,Male,28-90 nights,549.217,18673.378,374565.994,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent, 0-15,Female,1-3 nights,1412.368,1412.368,209030.464,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent, 0-15,Female,4-13 nights,3760.584,35160.886,992889.842,5
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent, 0-15,Female,14-27 nights,2016.274,38473.532,1518674.196,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent, 0-15,Female,28-90 nights,480.795,13462.26,71157.66,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Male,1-3 nights,1012.388,1895.06,70218.58,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Male,4-13 nights,3468.612,25318.064,858944.665,5
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Male,14-27 nights,2255.285,31573.99,744827.375,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Male,28-90 nights,3823.99,160569.946,2014871.85,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Female,1-3 nights,1810.023,4949.274,166719.285,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Female,4-13 nights,15301.427,105718.413,5235087.873,15
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Female,14-27 nights,4943.371,80380.435,2660909.136,8
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,16-24,Female,28-90 nights,2175.892,76816.096,46368.805,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Male,1-3 nights,8559.558,16607.982,2701783.667,7
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Male,4-13 nights,17640.254,129059.455,12163554.63,21
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Male,14-27 nights,1434.369,25377.198,2095827.135,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Male,28-90 nights,539.364,23192.652,169899.66,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Female,1-3 nights,8920.519,22579.66,1823046.633,10
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Female,4-13 nights,11047.043,76668.513,6448325.394,16
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Female,14-27 nights,4629.063,71757.5,3086563.885,4
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,25-34,Female,28-90 nights,1381.674,56345.079,366143.61,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,35-44,Male,1-3 nights,1900.442,4154.372,828604.73,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,35-44,Male,4-13 nights,16019.939,133246.404,10336185.75,26
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,35-44,Male,14-27 nights,6948.91,116644.757,3905447.717,8
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,35-44,Female,1-3 nights,4760.852,10217.286,1239827.208,7
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,35-44,Female,4-13 nights,13155.971,100915.32,7093653.826,21
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,35-44,Female,14-27 nights,5508.474,110434.088,3051181.006,10
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,35-44,Female,28-90 nights,2568.843,133881.847,1673253.142,4
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,45-54,Male,1-3 nights,1024.639,2490.614,206100.685,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,45-54,Male,4-13 nights,12613.668,93813.084,7218123.298,19
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,45-54,Male,14-27 nights,7895.263,151876.365,6660773.647,10
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,45-54,Female,1-3 nights,1805.832,2339.345,292829.955,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,45-54,Female,4-13 nights,11442.022,96340.049,9696053.548,19
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,45-54,Female,14-27 nights,10753.601,200313.925,6499555.235,16
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,45-54,Female,28-90 nights,1875.705,70724.877,1125979.125,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Male,1-3 nights,2029.69,6089.07,791715.78,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Male,4-13 nights,13933.27,106299.073,8098065.894,20
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Male,14-27 nights,1894.876,28401.489,843753.269,4
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Male,28-90 nights,441.336,19860.12,1109960.04,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Female,1-3 nights,6765.294,18756.112,1264786.341,5
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Female,4-13 nights,15392.126,117912.983,9243171.789,20
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Female,14-27 nights,10565.893,176530.152,7702318.354,8
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,55-64,Female,28-90 nights,2845.234,84521.248,3212880.174,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Male,1-3 nights,3110.925,6674.984,454221.602,6
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Male,4-13 nights,9396.265,81009.204,8359694.259,13
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Male,14-27 nights,4254.161,72492.266,5845411.928,6
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Male,28-90 nights,1433.534,54590.282,1483226.51,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Female,1-3 nights,3837.539,11031.822,1741621.423,4
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Female,4-13 nights,17098.75,135458.086,9488447.424,22
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Female,14-27 nights,12240.759,195893.815,9745332.043,11
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Independent,65 & over,Female,28-90 nights,2341.616,71462.892,2882896.84,3
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Non-Independent,16-24,Female,14-27 nights,441.336,8826.72,555642.024,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Non-Independent,35-44,Male,4-13 nights,904.323,10851.876,654729.852,2
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Non-Independent,45-54,Male,4-13 nights,571.052,3997.364,322644.38,1
2017,Jul-Sep,Overseas residents,Air,USA,VFR,Non-Independent,55-64,Male,14-27 nights,900.879,13513.185,463952.685,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent, 0-15,Male,1-3 nights,789.188,789.188,26043.204,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent, 0-15,Female,1-3 nights,1230.524,1230.524,158902.86,2
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,16-24,Male,1-3 nights,2389.163,2823.129,242851.705,5
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,16-24,Male,28-90 nights,583.303,25665.332,1758658.545,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,16-24,Female,1-3 nights,5829.974,5829.974,576973.012,9
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,16-24,Female,4-13 nights,583.303,4083.121,358731.345,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,25-34,Male,Nil Stay,441.336,0,19860.12,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,25-34,Male,1-3 nights,9086.555,10253.161,1067988.235,12
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,25-34,Male,4-13 nights,441.336,5296.032,22508.136,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,25-34,Female,1-3 nights,10686.846,11569.518,1319566.356,15
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,25-34,Female,4-13 nights,1972.754,7891.016,1855935.67,2
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,35-44,Male,1-3 nights,7538.532,7979.868,2845042.12,9
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,35-44,Female,1-3 nights,7628.832,7628.832,602102.96,8
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,35-44,Female,4-13 nights,2223.11,18183.284,920256.128,2
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,35-44,Female,28-90 nights,900.538,37822.596,1692110.902,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,45-54,Male,1-3 nights,7271.282,7271.282,1273432.318,12
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,45-54,Female,1-3 nights,12947.1,12947.1,2027722.918,18
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,45-54,Female,4-13 nights,441.336,2206.68,447956.04,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,55-64,Male,1-3 nights,6181.574,7955.911,1037410.147,8
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,55-64,Male,4-13 nights,462.987,3240.909,298626.615,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,55-64,Female,1-3 nights,4612.414,4612.414,471812.057,9
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,55-64,Female,14-27 nights,539.364,8090.46,717354.12,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,65 & over,Male,1-3 nights,3217.529,3217.529,435585.575,6
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,65 & over,Male,4-13 nights,441.336,3089.352,866342.568,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,65 & over,Female,1-3 nights,2232.731,4050.177,408186.736,4
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Independent,65 & over,Female,4-13 nights,583.303,4666.424,504557.095,1
2017,Jul-Sep,Overseas residents,Air,USA,Miscellaneous,Non-Independent,45-54,Female,4-13 nights,900.879,5405.274,716198.805,1
